trade_id,trade_date,settlement_date,buyer_id,seller_id,instrument_id,quantity,price
T016590,2025-01-06,2025-01-07,PARTY009,PARTY001,STOCK_D,100,79.17
T016591,2025-01-02,2025-01-03,PARTY010,PARTY007,STOCK_C,50,54.2
T016592,2025-01-11,2025-01-12,PARTY003,PARTY007,STOCK_C,50,55.42
T016593,2025-01-03,2025-01-04,PARTY008,PARTY007,STOCK_C,25,57.42
T016594,2025-01-11,2025-01-12,PARTY004,PARTY003,STOCK_D,25,80.43
T016595,2025-01-10,2025-01-11,PARTY009,PARTY008,STOCK_D,10,76.05
T016596,2025-01-02,2025-01-03,PARTY006,PARTY005,STOCK_E,1000,115.7
T016597,2025-01-09,2025-01-10,PARTY001,PARTY008,STOCK_E,10,124.54
T016598,2025-01-09,2025-01-10,PARTY002,PARTY005,STOCK_A,500,10.11
T016599,2025-01-04,2025-01-05,PARTY009,PARTY006,STOCK_E,10,115.83
T016600,2025-01-02,2025-01-03,PARTY009,PARTY003,STOCK_A,1000,10.19
T016601,2025-01-08,2025-01-09,PARTY005,PARTY008,STOCK_A,1000,10.46
T016602,2025-01-10,2025-01-11,PARTY009,PARTY004,STOCK_D,250,78.89
T016603,2025-01-10,2025-01-11,PARTY007,PARTY001,STOCK_A,50,10.32
T016604,2025-01-10,2025-01-11,PARTY001,PARTY006,STOCK_B,250,24.29
T016605,2025-01-11,2025-01-12,PARTY009,PARTY010,STOCK_A,500,10.48
T016606,2025-01-08,2025-01-09,PARTY010,PARTY007,STOCK_D,50,82.56
T016607,2025-01-06,2025-01-07,PARTY005,PARTY008,STOCK_C,500,56.03
T016608,2025-01-02,2025-01-03,PARTY008,PARTY009,STOCK_B,10,26.11
T016609,2025-01-10,2025-01-11,PARTY001,PARTY004,STOCK_E,25,122.36
T016610,2025-01-05,2025-01-06,PARTY010,PARTY009,STOCK_A,250,10.28
T016611,2025-01-10,2025-01-11,PARTY009,PARTY006,STOCK_B,100,24.89
T016612,2025-01-09,2025-01-10,PARTY007,PARTY004,STOCK_A,50,10.39
T016613,2025-01-07,2025-01-08,PARTY002,PARTY001,STOCK_C,250,57.1
T016614,2025-01-05,2025-01-06,PARTY008,PARTY010,STOCK_C,250,57.47
T016615,2025-01-10,2025-01-11,PARTY007,PARTY001,STOCK_A,50,10.37
T016616,2025-01-06,2025-01-07,PARTY003,PARTY007,STOCK_A,250,10.01
T016617,2025-01-10,2025-01-11,PARTY010,PARTY001,STOCK_C,50,52.35
T016618,2025-01-09,2025-01-10,PARTY009,PARTY010,STOCK_C,25,55.44
T016619,2025-01-07,2025-01-08,PARTY001,PARTY003,STOCK_E,10,117.47
T016620,2025-01-10,2025-01-11,PARTY004,PARTY007,STOCK_A,1000,10.27
T016621,2025-01-08,2025-01-09,PARTY006,PARTY003,STOCK_E,1000,119.74
T016622,2025-01-02,2025-01-03,PARTY006,PARTY009,STOCK_B,10,25.61
T016623,2025-01-09,2025-01-10,PARTY008,PARTY009,STOCK_E,10,114.58
T016624,2025-01-10,2025-01-11,PARTY002,PARTY005,STOCK_A,50,9.94
T016625,2025-01-06,2025-01-07,PARTY002,PARTY001,STOCK_A,25,9.6
T016626,2025-01-11,2025-01-12,PARTY010,PARTY007,STOCK_B,10,26.06
T016627,2025-01-05,2025-01-06,PARTY010,PARTY003,STOCK_B,250,26.0
T016628,2025-01-08,2025-01-09,PARTY006,PARTY002,STOCK_C,25,55.72
T016629,2025-01-05,2025-01-06,PARTY003,PARTY006,STOCK_B,500,25.3
T016630,2025-01-10,2025-01-11,PARTY005,PARTY001,STOCK_D,50,78.65
T016631,2025-01-05,2025-01-06,PARTY009,PARTY005,STOCK_C,25,57.54
T016632,2025-01-09,2025-01-10,PARTY010,PARTY005,STOCK_A,250,9.96
T016633,2025-01-07,2025-01-08,PARTY008,PARTY002,STOCK_E,250,124.14
T016634,2025-01-04,2025-01-05,PARTY009,PARTY006,STOCK_B,25,25.8
T016635,2025-01-05,2025-01-06,PARTY002,PARTY007,STOCK_A,25,9.6
T016636,2025-01-07,2025-01-08,PARTY005,PARTY010,STOCK_D,250,81.25
T016637,2025-01-09,2025-01-10,PARTY001,PARTY010,STOCK_D,50,82.23
T016638,2025-01-08,2025-01-09,PARTY008,PARTY005,STOCK_A,1000,10.12
T016639,2025-01-08,2025-01-09,PARTY002,PARTY006,STOCK_B,50,25.86
T016640,2025-01-08,2025-01-09,PARTY004,PARTY002,STOCK_A,250,9.65
T016641,2025-01-04,2025-01-05,PARTY002,PARTY003,STOCK_A,50,9.52
T016642,2025-01-04,2025-01-05,PARTY005,PARTY010,STOCK_D,500,76.72
T016643,2025-01-03,2025-01-04,PARTY005,PARTY002,STOCK_D,25,78.87
T016644,2025-01-07,2025-01-08,PARTY008,PARTY010,STOCK_E,50,125.25
T016645,2025-01-06,2025-01-07,PARTY006,PARTY009,STOCK_C,100,53.58
T016646,2025-01-07,2025-01-08,PARTY009,PARTY008,STOCK_E,500,121.7
T016647,2025-01-09,2025-01-10,PARTY007,PARTY009,STOCK_A,100,10.31
T016648,2025-01-05,2025-01-06,PARTY005,PARTY006,STOCK_D,100,80.5
T016649,2025-01-09,2025-01-10,PARTY004,PARTY005,STOCK_A,1000,10.26
T016650,2025-01-11,2025-01-12,PARTY008,PARTY006,STOCK_D,50,77.99
T016651,2025-01-06,2025-01-07,PARTY006,PARTY004,STOCK_D,1000,76.42
T016652,2025-01-09,2025-01-10,PARTY005,PARTY009,STOCK_A,25,9.58
T016653,2025-01-05,2025-01-06,PARTY010,PARTY007,STOCK_E,25,124.12
T016654,2025-01-03,2025-01-04,PARTY010,PARTY003,STOCK_E,1000,116.03
T016655,2025-01-09,2025-01-10,PARTY010,PARTY004,STOCK_A,100,10.17
T016656,2025-01-02,2025-01-03,PARTY005,PARTY009,STOCK_C,100,56.23
T016657,2025-01-11,2025-01-12,PARTY008,PARTY005,STOCK_A,50,10.35
T016658,2025-01-09,2025-01-10,PARTY005,PARTY007,STOCK_A,10,10.17
T016659,2025-01-03,2025-01-04,PARTY006,PARTY007,STOCK_E,1000,116.97
T016660,2025-01-10,2025-01-11,PARTY006,PARTY009,STOCK_A,250,10.23
T016661,2025-01-07,2025-01-08,PARTY002,PARTY008,STOCK_C,50,56.59
T016662,2025-01-09,2025-01-10,PARTY009,PARTY006,STOCK_E,250,117.64
T016663,2025-01-06,2025-01-07,PARTY004,PARTY009,STOCK_D,25,82.89
T016664,2025-01-02,2025-01-03,PARTY009,PARTY008,STOCK_C,250,57.51
T016665,2025-01-07,2025-01-08,PARTY005,PARTY003,STOCK_A,250,10.22
T016666,2025-01-06,2025-01-07,PARTY009,PARTY002,STOCK_B,1000,25.18
T016667,2025-01-07,2025-01-08,PARTY002,PARTY001,STOCK_C,100,54.7
T016668,2025-01-10,2025-01-11,PARTY007,PARTY009,STOCK_B,10,25.05
T016669,2025-01-08,2025-01-09,PARTY003,PARTY008,STOCK_B,25,25.29
T016670,2025-01-04,2025-01-05,PARTY005,PARTY002,STOCK_C,10,53.58
T016671,2025-01-06,2025-01-07,PARTY001,PARTY003,STOCK_D,50,80.85
T016672,2025-01-09,2025-01-10,PARTY002,PARTY005,STOCK_D,50,76.62
T016673,2025-01-07,2025-01-08,PARTY005,PARTY002,STOCK_E,250,125.25
T016674,2025-01-02,2025-01-03,PARTY009,PARTY002,STOCK_D,50,80.42
T016675,2025-01-09,2025-01-10,PARTY004,PARTY009,STOCK_E,1000,118.57
T016676,2025-01-03,2025-01-04,PARTY008,PARTY004,STOCK_E,500,118.25
T016677,2025-01-04,2025-01-05,PARTY006,PARTY003,STOCK_D,1000,78.35
T016678,2025-01-09,2025-01-10,PARTY001,PARTY006,STOCK_D,50,79.61
T016679,2025-01-09,2025-01-10,PARTY004,PARTY009,STOCK_D,500,83.33
T016680,2025-01-03,2025-01-04,PARTY006,PARTY009,STOCK_E,500,119.31
T016681,2025-01-11,2025-01-12,PARTY004,PARTY001,STOCK_D,10,82.54
T016682,2025-01-10,2025-01-11,PARTY010,PARTY009,STOCK_A,250,9.68
T016683,2025-01-11,2025-01-12,PARTY004,PARTY010,STOCK_B,250,24.81
T016684,2025-01-07,2025-01-08,PARTY006,PARTY004,STOCK_B,1000,26.22
T016685,2025-01-07,2025-01-08,PARTY009,PARTY008,STOCK_E,250,125.1
T016686,2025-01-02,2025-01-03,PARTY003,PARTY004,STOCK_A,25,10.39
T016687,2025-01-06,2025-01-07,PARTY005,PARTY008,STOCK_C,10,56.29
T016688,2025-01-03,2025-01-04,PARTY007,PARTY008,STOCK_E,500,121.94
T016689,2025-01-07,2025-01-08,PARTY010,PARTY005,STOCK_E,25,123.09
T016690,2025-01-02,2025-01-03,PARTY008,PARTY005,STOCK_A,25,10.08
T016691,2025-01-03,2025-01-04,PARTY005,PARTY007,STOCK_C,500,56.44
T016692,2025-01-04,2025-01-05,PARTY009,PARTY008,STOCK_C,25,56.32
T016693,2025-01-09,2025-01-10,PARTY007,PARTY003,STOCK_E,100,115.17
T016694,2025-01-09,2025-01-10,PARTY002,PARTY005,STOCK_E,100,114.52
T016695,2025-01-10,2025-01-11,PARTY004,PARTY010,STOCK_E,25,114.82
T016696,2025-01-08,2025-01-09,PARTY003,PARTY004,STOCK_C,10,57.59
T016697,2025-01-08,2025-01-09,PARTY006,PARTY008,STOCK_D,25,83.62
T016698,2025-01-08,2025-01-09,PARTY009,PARTY001,STOCK_C,100,52.62
T016699,2025-01-08,2025-01-09,PARTY003,PARTY002,STOCK_D,500,83.21
T016700,2025-01-08,2025-01-09,PARTY003,PARTY008,STOCK_E,25,116.48
T016701,2025-01-10,2025-01-11,PARTY004,PARTY005,STOCK_A,25,9.81
T016702,2025-01-08,2025-01-09,PARTY008,PARTY007,STOCK_D,100,81.85
T016703,2025-01-05,2025-01-06,PARTY008,PARTY010,STOCK_E,250,114.24
T016704,2025-01-02,2025-01-03,PARTY009,PARTY005,STOCK_B,250,26.02
T016705,2025-01-10,2025-01-11,PARTY006,PARTY002,STOCK_C,500,55.6
T016706,2025-01-11,2025-01-12,PARTY009,PARTY002,STOCK_B,1000,24.08
T016707,2025-01-03,2025-01-04,PARTY003,PARTY006,STOCK_E,50,117.29
T016708,2025-01-04,2025-01-05,PARTY010,PARTY001,STOCK_B,25,24.58
T016709,2025-01-08,2025-01-09,PARTY002,PARTY006,STOCK_C,25,56.88
T016710,2025-01-02,2025-01-03,PARTY006,PARTY002,STOCK_C,250,55.51
T016711,2025-01-04,2025-01-05,PARTY008,PARTY009,STOCK_E,1000,123.45
T016712,2025-01-05,2025-01-06,PARTY005,PARTY001,STOCK_C,1000,56.1
T016713,2025-01-08,2025-01-09,PARTY006,PARTY001,STOCK_C,1000,54.64
T016714,2025-01-05,2025-01-06,PARTY009,PARTY003,STOCK_E,25,116.75
T016715,2025-01-08,2025-01-09,PARTY007,PARTY010,STOCK_A,250,9.88
T016716,2025-01-05,2025-01-06,PARTY002,PARTY007,STOCK_B,500,24.97
T016717,2025-01-09,2025-01-10,PARTY008,PARTY007,STOCK_D,50,79.46
T016718,2025-01-08,2025-01-09,PARTY003,PARTY001,STOCK_B,50,24.78
T016719,2025-01-08,2025-01-09,PARTY001,PARTY006,STOCK_C,100,55.62
T016720,2025-01-10,2025-01-11,PARTY010,PARTY006,STOCK_C,10,52.53
T016721,2025-01-09,2025-01-10,PARTY010,PARTY007,STOCK_B,100,24.08
T016722,2025-01-09,2025-01-10,PARTY009,PARTY008,STOCK_D,10,81.12
T016723,2025-01-10,2025-01-11,PARTY003,PARTY008,STOCK_E,250,124.39
T016724,2025-01-10,2025-01-11,PARTY002,PARTY004,STOCK_E,10,114.04
T016725,2025-01-09,2025-01-10,PARTY002,PARTY009,STOCK_D,500,80.35
T016726,2025-01-03,2025-01-04,PARTY006,PARTY008,STOCK_C,250,55.26
T016727,2025-01-10,2025-01-11,PARTY001,PARTY004,STOCK_B,100,24.32
T016728,2025-01-09,2025-01-10,PARTY002,PARTY006,STOCK_A,500,9.58
T016729,2025-01-05,2025-01-06,PARTY007,PARTY004,STOCK_A,500,9.99
T016730,2025-01-08,2025-01-09,PARTY003,PARTY008,STOCK_A,10,10.42
T016731,2025-01-05,2025-01-06,PARTY006,PARTY009,STOCK_E,50,125.51
T016732,2025-01-09,2025-01-10,PARTY001,PARTY010,STOCK_D,10,76.55
T016733,2025-01-07,2025-01-08,PARTY001,PARTY008,STOCK_C,250,57.28
T016734,2025-01-06,2025-01-07,PARTY007,PARTY006,STOCK_D,50,83.91
T016735,2025-01-07,2025-01-08,PARTY003,PARTY008,STOCK_D,100,79.17
T016736,2025-01-03,2025-01-04,PARTY006,PARTY007,STOCK_D,10,82.29
T016737,2025-01-11,2025-01-12,PARTY010,PARTY002,STOCK_E,10,124.02
T016738,2025-01-09,2025-01-10,PARTY010,PARTY009,STOCK_C,50,55.75
T016739,2025-01-09,2025-01-10,PARTY005,PARTY004,STOCK_E,250,122.46
T016740,2025-01-10,2025-01-11,PARTY001,PARTY006,STOCK_A,1000,9.51
T016741,2025-01-07,2025-01-08,PARTY007,PARTY004,STOCK_E,50,123.68
T016742,2025-01-07,2025-01-08,PARTY004,PARTY003,STOCK_B,1000,23.97
T016743,2025-01-09,2025-01-10,PARTY009,PARTY005,STOCK_A,50,9.59
T016744,2025-01-08,2025-01-09,PARTY007,PARTY002,STOCK_D,1000,83.89
T016745,2025-01-11,2025-01-12,PARTY007,PARTY004,STOCK_A,500,9.71
T016746,2025-01-06,2025-01-07,PARTY004,PARTY008,STOCK_B,10,25.35
T016747,2025-01-09,2025-01-10,PARTY007,PARTY005,STOCK_A,25,10.1
T016748,2025-01-05,2025-01-06,PARTY003,PARTY009,STOCK_B,100,25.49
T016749,2025-01-07,2025-01-08,PARTY002,PARTY006,STOCK_B,10,25.87
T016750,2025-01-07,2025-01-08,PARTY005,PARTY009,STOCK_E,10,119.11
T016751,2025-01-10,2025-01-11,PARTY010,PARTY007,STOCK_C,50,53.06
T016752,2025-01-10,2025-01-11,PARTY007,PARTY003,STOCK_A,100,9.88
T016753,2025-01-11,2025-01-12,PARTY005,PARTY003,STOCK_A,100,9.53
T016754,2025-01-02,2025-01-03,PARTY002,PARTY010,STOCK_E,1000,120.79
T016755,2025-01-06,2025-01-07,PARTY008,PARTY006,STOCK_D,250,79.17
T016756,2025-01-03,2025-01-04,PARTY009,PARTY001,STOCK_E,10,123.91
T016757,2025-01-08,2025-01-09,PARTY004,PARTY008,STOCK_A,25,9.51
T016758,2025-01-08,2025-01-09,PARTY003,PARTY010,STOCK_D,250,81.36
T016759,2025-01-08,2025-01-09,PARTY001,PARTY006,STOCK_C,10,56.22
T016760,2025-01-11,2025-01-12,PARTY010,PARTY008,STOCK_C,1000,56.45
T016761,2025-01-02,2025-01-03,PARTY007,PARTY002,STOCK_E,50,115.16
T016762,2025-01-10,2025-01-11,PARTY009,PARTY007,STOCK_B,10,24.52
T016763,2025-01-09,2025-01-10,PARTY009,PARTY010,STOCK_A,1000,10.16
T016764,2025-01-07,2025-01-08,PARTY009,PARTY002,STOCK_C,10,57.53
T016765,2025-01-10,2025-01-11,PARTY009,PARTY003,STOCK_D,1000,78.57
T016766,2025-01-07,2025-01-08,PARTY008,PARTY006,STOCK_D,250,76.29
T016767,2025-01-10,2025-01-11,PARTY003,PARTY005,STOCK_E,500,117.18
T016768,2025-01-10,2025-01-11,PARTY001,PARTY006,STOCK_E,100,116.54
T016769,2025-01-02,2025-01-03,PARTY006,PARTY009,STOCK_A,100,10.12
T016770,2025-01-10,2025-01-11,PARTY006,PARTY009,STOCK_C,500,53.37
T016771,2025-01-11,2025-01-12,PARTY005,PARTY008,STOCK_B,50,24.24
T016772,2025-01-07,2025-01-08,PARTY003,PARTY001,STOCK_E,500,116.24
T016773,2025-01-10,2025-01-11,PARTY001,PARTY004,STOCK_E,250,115.69
T016774,2025-01-03,2025-01-04,PARTY007,PARTY003,STOCK_E,10,124.35
T016775,2025-01-09,2025-01-10,PARTY003,PARTY009,STOCK_E,100,123.44
T016776,2025-01-06,2025-01-07,PARTY002,PARTY001,STOCK_A,10,9.63
T016777,2025-01-05,2025-01-06,PARTY005,PARTY006,STOCK_E,25,114.74
T016778,2025-01-09,2025-01-10,PARTY004,PARTY002,STOCK_A,250,9.72
T016779,2025-01-09,2025-01-10,PARTY001,PARTY010,STOCK_E,1000,114.08
T016780,2025-01-05,2025-01-06,PARTY008,PARTY009,STOCK_E,250,122.44
T016781,2025-01-07,2025-01-08,PARTY002,PARTY008,STOCK_C,25,55.22
T016782,2025-01-06,2025-01-07,PARTY006,PARTY005,STOCK_A,100,9.77
T016783,2025-01-11,2025-01-12,PARTY008,PARTY009,STOCK_D,250,80.87
T016784,2025-01-11,2025-01-12,PARTY010,PARTY001,STOCK_B,25,25.57
T016785,2025-01-10,2025-01-11,PARTY005,PARTY010,STOCK_A,250,9.83
T016786,2025-01-02,2025-01-03,PARTY001,PARTY002,STOCK_A,1000,9.87
T016787,2025-01-11,2025-01-12,PARTY007,PARTY004,STOCK_C,50,52.71
T016788,2025-01-10,2025-01-11,PARTY010,PARTY004,STOCK_B,10,25.97
T016789,2025-01-10,2025-01-11,PARTY010,PARTY004,STOCK_D,1000,78.59
T016790,2025-01-07,2025-01-08,PARTY006,PARTY003,STOCK_B,100,24.8
T016791,2025-01-08,2025-01-09,PARTY005,PARTY004,STOCK_D,1000,81.6
T016792,2025-01-03,2025-01-04,PARTY006,PARTY009,STOCK_E,250,120.84
T016793,2025-01-09,2025-01-10,PARTY001,PARTY005,STOCK_E,100,115.68
T016794,2025-01-08,2025-01-09,PARTY003,PARTY002,STOCK_D,250,80.16
T016795,2025-01-04,2025-01-05,PARTY010,PARTY004,STOCK_A,1000,10.43
T016796,2025-01-06,2025-01-07,PARTY009,PARTY008,STOCK_E,50,119.61
T016797,2025-01-08,2025-01-09,PARTY010,PARTY004,STOCK_B,50,25.6
T016798,2025-01-04,2025-01-05,PARTY007,PARTY001,STOCK_C,50,56.53
T016799,2025-01-02,2025-01-03,PARTY010,PARTY003,STOCK_C,500,53.07
T016800,2025-01-04,2025-01-05,PARTY009,PARTY001,STOCK_B,250,25.6
T016801,2025-01-02,2025-01-03,PARTY010,PARTY009,STOCK_E,1000,125.85
T016802,2025-01-04,2025-01-05,PARTY006,PARTY004,STOCK_C,25,53.62
T016803,2025-01-06,2025-01-07,PARTY009,PARTY005,STOCK_D,1000,81.36
T016804,2025-01-04,2025-01-05,PARTY005,PARTY006,STOCK_E,100,119.8
T016805,2025-01-09,2025-01-10,PARTY003,PARTY008,STOCK_E,50,118.93
T016806,2025-01-07,2025-01-08,PARTY001,PARTY007,STOCK_B,250,24.45
T016807,2025-01-02,2025-01-03,PARTY005,PARTY006,STOCK_B,500,25.8
T016808,2025-01-04,2025-01-05,PARTY005,PARTY008,STOCK_C,1000,54.23
T016809,2025-01-04,2025-01-05,PARTY001,PARTY005,STOCK_E,50,120.73
T016810,2025-01-07,2025-01-08,PARTY004,PARTY005,STOCK_A,500,10.39
T016811,2025-01-10,2025-01-11,PARTY006,PARTY005,STOCK_B,1000,24.98
T016812,2025-01-04,2025-01-05,PARTY007,PARTY003,STOCK_C,1000,55.82
T016813,2025-01-06,2025-01-07,PARTY006,PARTY010,STOCK_B,250,25.69
T016814,2025-01-07,2025-01-08,PARTY003,PARTY002,STOCK_C,250,54.17
T016815,2025-01-11,2025-01-12,PARTY006,PARTY009,STOCK_D,100,79.19
T016816,2025-01-04,2025-01-05,PARTY005,PARTY006,STOCK_A,1000,10.5
T016817,2025-01-03,2025-01-04,PARTY005,PARTY004,STOCK_B,1000,23.87
T016818,2025-01-06,2025-01-07,PARTY009,PARTY010,STOCK_A,25,10.39
T016819,2025-01-04,2025-01-05,PARTY002,PARTY009,STOCK_E,250,124.15
T016820,2025-01-10,2025-01-11,PARTY005,PARTY006,STOCK_A,500,9.85
T016821,2025-01-02,2025-01-03,PARTY006,PARTY008,STOCK_E,500,123.11
T016822,2025-01-10,2025-01-11,PARTY007,PARTY001,STOCK_D,50,80.27
T016823,2025-01-04,2025-01-05,PARTY010,PARTY009,STOCK_D,100,82.15
T016824,2025-01-07,2025-01-08,PARTY005,PARTY003,STOCK_B,500,25.1
T016825,2025-01-11,2025-01-12,PARTY003,PARTY006,STOCK_D,500,77.48
T016826,2025-01-02,2025-01-03,PARTY009,PARTY002,STOCK_D,25,79.97
T016827,2025-01-07,2025-01-08,PARTY006,PARTY003,STOCK_C,250,55.35
T016828,2025-01-11,2025-01-12,PARTY005,PARTY003,STOCK_C,250,54.37
T016829,2025-01-05,2025-01-06,PARTY008,PARTY005,STOCK_A,500,9.58
T016830,2025-01-03,2025-01-04,PARTY003,PARTY002,STOCK_B,250,24.55
T016831,2025-01-03,2025-01-04,PARTY002,PARTY008,STOCK_D,25,79.54
T016832,2025-01-11,2025-01-12,PARTY008,PARTY007,STOCK_B,1000,25.32
T016833,2025-01-04,2025-01-05,PARTY001,PARTY004,STOCK_A,50,9.77
T016834,2025-01-06,2025-01-07,PARTY003,PARTY005,STOCK_E,250,121.29
T016835,2025-01-06,2025-01-07,PARTY008,PARTY006,STOCK_E,50,123.91
T016836,2025-01-09,2025-01-10,PARTY005,PARTY001,STOCK_B,500,24.97
T016837,2025-01-10,2025-01-11,PARTY001,PARTY008,STOCK_B,500,25.57
T016838,2025-01-11,2025-01-12,PARTY003,PARTY004,STOCK_D,50,76.81
T016839,2025-01-10,2025-01-11,PARTY010,PARTY006,STOCK_C,25,56.99
T016840,2025-01-05,2025-01-06,PARTY001,PARTY006,STOCK_C,500,55.85
T016841,2025-01-03,2025-01-04,PARTY005,PARTY003,STOCK_C,100,55.4
T016842,2025-01-05,2025-01-06,PARTY008,PARTY002,STOCK_A,250,10.31
T016843,2025-01-11,2025-01-12,PARTY007,PARTY005,STOCK_A,25,9.76
T016844,2025-01-07,2025-01-08,PARTY007,PARTY010,STOCK_E,500,123.65
T016845,2025-01-11,2025-01-12,PARTY002,PARTY003,STOCK_A,1000,9.64
T016846,2025-01-03,2025-01-04,PARTY010,PARTY008,STOCK_C,1000,53.05
T016847,2025-01-11,2025-01-12,PARTY005,PARTY002,STOCK_A,1000,10.49
T016848,2025-01-09,2025-01-10,PARTY003,PARTY005,STOCK_C,500,54.58
T016849,2025-01-02,2025-01-03,PARTY004,PARTY010,STOCK_A,250,9.53
T016850,2025-01-05,2025-01-06,PARTY002,PARTY009,STOCK_A,250,10.48
T016851,2025-01-03,2025-01-04,PARTY009,PARTY001,STOCK_B,100,25.77
T016852,2025-01-03,2025-01-04,PARTY004,PARTY006,STOCK_D,250,77.22
T016853,2025-01-11,2025-01-12,PARTY001,PARTY005,STOCK_B,500,25.04
T016854,2025-01-09,2025-01-10,PARTY002,PARTY009,STOCK_A,250,9.81
T016855,2025-01-02,2025-01-03,PARTY007,PARTY009,STOCK_A,50,10.03
T016856,2025-01-11,2025-01-12,PARTY009,PARTY002,STOCK_C,500,53.53
T016857,2025-01-02,2025-01-03,PARTY002,PARTY001,STOCK_D,500,77.83
T016858,2025-01-07,2025-01-08,PARTY006,PARTY010,STOCK_B,1000,25.64
T016859,2025-01-02,2025-01-03,PARTY007,PARTY003,STOCK_A,25,10.01
T016860,2025-01-10,2025-01-11,PARTY010,PARTY002,STOCK_D,1000,80.73
T016861,2025-01-02,2025-01-03,PARTY005,PARTY008,STOCK_B,500,24.78
T016862,2025-01-02,2025-01-03,PARTY009,PARTY010,STOCK_B,250,23.77
T016863,2025-01-03,2025-01-04,PARTY002,PARTY010,STOCK_D,10,83.12
T016864,2025-01-11,2025-01-12,PARTY001,PARTY003,STOCK_D,100,83.36
T016865,2025-01-08,2025-01-09,PARTY006,PARTY001,STOCK_E,50,118.85
T016866,2025-01-04,2025-01-05,PARTY005,PARTY007,STOCK_C,50,53.33
T016867,2025-01-03,2025-01-04,PARTY001,PARTY002,STOCK_C,25,55.38
T016868,2025-01-10,2025-01-11,PARTY006,PARTY008,STOCK_C,250,54.23
T016869,2025-01-05,2025-01-06,PARTY008,PARTY009,STOCK_B,100,24.56
T016870,2025-01-06,2025-01-07,PARTY006,PARTY010,STOCK_A,50,9.73
T016871,2025-01-04,2025-01-05,PARTY004,PARTY006,STOCK_C,250,56.86
T016872,2025-01-11,2025-01-12,PARTY003,PARTY009,STOCK_C,1000,56.65
T016873,2025-01-08,2025-01-09,PARTY003,PARTY002,STOCK_D,1000,81.56
T016874,2025-01-10,2025-01-11,PARTY006,PARTY007,STOCK_C,1000,54.7
T016875,2025-01-08,2025-01-09,PARTY001,PARTY007,STOCK_E,100,120.64
T016876,2025-01-11,2025-01-12,PARTY002,PARTY009,STOCK_D,25,82.93
T016877,2025-01-02,2025-01-03,PARTY003,PARTY008,STOCK_C,10,57.3
T016878,2025-01-04,2025-01-05,PARTY002,PARTY010,STOCK_C,250,54.28
T016879,2025-01-10,2025-01-11,PARTY001,PARTY008,STOCK_C,1000,56.54
T016880,2025-01-07,2025-01-08,PARTY010,PARTY007,STOCK_B,10,26.13
T016881,2025-01-10,2025-01-11,PARTY008,PARTY002,STOCK_E,100,121.15
T016882,2025-01-10,2025-01-11,PARTY009,PARTY003,STOCK_B,50,24.03
T016883,2025-01-08,2025-01-09,PARTY001,PARTY007,STOCK_E,100,124.87
T016884,2025-01-07,2025-01-08,PARTY001,PARTY007,STOCK_C,250,52.77
T016885,2025-01-09,2025-01-10,PARTY010,PARTY002,STOCK_B,25,24.67
T016886,2025-01-07,2025-01-08,PARTY008,PARTY006,STOCK_B,250,23.85
T016887,2025-01-11,2025-01-12,PARTY002,PARTY007,STOCK_E,500,120.17
T016888,2025-01-11,2025-01-12,PARTY001,PARTY004,STOCK_E,250,124.89
T016889,2025-01-02,2025-01-03,PARTY005,PARTY002,STOCK_A,1000,10.35
T016890,2025-01-11,2025-01-12,PARTY008,PARTY003,STOCK_E,25,122.14
T016891,2025-01-04,2025-01-05,PARTY006,PARTY010,STOCK_C,1000,57.55
T016892,2025-01-06,2025-01-07,PARTY001,PARTY005,STOCK_B,1000,24.85
T016893,2025-01-04,2025-01-05,PARTY007,PARTY001,STOCK_E,1000,122.69
T016894,2025-01-10,2025-01-11,PARTY003,PARTY010,STOCK_D,25,82.16
T016895,2025-01-10,2025-01-11,PARTY009,PARTY006,STOCK_D,1000,81.45
T016896,2025-01-07,2025-01-08,PARTY007,PARTY008,STOCK_C,50,55.97
T016897,2025-01-08,2025-01-09,PARTY003,PARTY001,STOCK_B,500,26.22
T016898,2025-01-08,2025-01-09,PARTY004,PARTY008,STOCK_E,50,120.22
T016899,2025-01-02,2025-01-03,PARTY001,PARTY006,STOCK_E,500,121.18
T016900,2025-01-03,2025-01-04,PARTY007,PARTY010,STOCK_C,250,55.94
T016901,2025-01-06,2025-01-07,PARTY002,PARTY008,STOCK_C,500,57.24
T016902,2025-01-03,2025-01-04,PARTY007,PARTY004,STOCK_E,500,121.45
T016903,2025-01-03,2025-01-04,PARTY010,PARTY008,STOCK_B,500,24.32
T016904,2025-01-10,2025-01-11,PARTY007,PARTY010,STOCK_E,25,121.48
T016905,2025-01-09,2025-01-10,PARTY008,PARTY001,STOCK_C,1000,53.28
T016906,2025-01-03,2025-01-04,PARTY010,PARTY006,STOCK_B,250,23.88
T016907,2025-01-02,2025-01-03,PARTY007,PARTY006,STOCK_D,250,78.37
T016908,2025-01-07,2025-01-08,PARTY010,PARTY008,STOCK_C,1000,55.78
T016909,2025-01-03,2025-01-04,PARTY005,PARTY007,STOCK_A,250,9.99
T016910,2025-01-08,2025-01-09,PARTY006,PARTY002,STOCK_C,1000,57.6
T016911,2025-01-07,2025-01-08,PARTY005,PARTY004,STOCK_C,50,55.46
T016912,2025-01-02,2025-01-03,PARTY003,PARTY002,STOCK_B,50,25.94
